CustomerID,Monetary,NTransactions,TotItems,cat_0,cat_1,cat_2,UniqueItems,E-Sale
16322,326.75,35,231,213,16,2,28,4.37
16323,207.5,1,50,0,50,0,1,-0.0
16324,428.68,108,282,229,49,4,100,6.16
16325,594.24,18,194,40,150,4,14,3.52
16326,3110.96,290,709,313,166,230,158,6.2
16327,3844.22,314,2571,2238,304,29,142,6.62
16330,251.91,39,147,125,20,2,39,4.92
16332,1593.2,149,801,608,155,38,125,6.27
16333,26626.8,45,32184,30552,1632,0,9,2.7
16337,151.05,10,87,68,17,2,10,2.86
16338,214.8,11,94,64,29,1,11,2.88
16339,109.95,17,23,8,5,10,17,3.86
16340,549.07,124,501,471,26,4,124,6.21
16341,1971.87,77,1398,1331,63,4,60,5.58
16342,322.41,15,157,134,16,7,10,2.48
16343,370.48,39,195,142,47,6,29,4.32
16344,101.1,2,18,0,18,0,1,-0.0
16345,575.41,35,289,205,76,8,35,3.99
16347,887.65,77,353,224,111,18,61,5.05
16348,1469.45,210,819,714,87,18,157,6.48
16349,53.5,9,9,4,2,3,9,2.53
16350,1116.47,57,545,410,116,19,40,4.71
16351,153.9,8,90,84,6,0,8,2.87
16352,494.44,28,300,246,54,0,28,4.53
16353,6675.71,94,2006,742,1255,9,51,4.35
16354,395.8,39,150,86,60,4,38,4.92
16356,211.77,31,93,70,23,0,20,4.19
16357,658.88,34,246,158,74,14,31,4.51
16358,2027.5,109,1302,1110,192,0,82,6.04
16359,1750.92,66,1183,1123,38,22,39,3.32
16360,3512.53,589,2144,1732,369,43,365,7.88
16361,896.66,100,421,323,81,17,87,5.93
16362,734.77,75,351,245,102,4,58,5.41
16363,109.36,5,52,36,12,4,5,1.76
16364,707.04,52,280,189,66,25,48,4.91
16365,1540.42,51,504,308,180,16,45,4.95
16366,327.3,18,256,214,38,4,18,3.44
16367,804.49,125,647,566,72,9,123,6.41
16368,497.43,62,260,213,43,4,58,5.27
16369,1553.66,117,1035,867,156,12,91,5.8
16370,1320.56,214,647,526,92,29,143,6.45
16372,367.93,86,166,123,34,9,86,5.96
16374,473.03,107,240,181,52,7,101,6.16
16376,987.01,110,694,567,115,12,104,5.98
16377,676.2,5,1500,1500,0,0,5,2.21
16378,362.95,23,267,226,41,0,22,4.12
16379,2157.4,108,1410,1308,98,4,87,5.92
16380,1780.59,28,1524,1313,209,2,28,4.16
16383,668.36,89,475,428,40,7,80,5.98
16384,584.5,33,260,160,92,8,33,4.64
16385,555.89,57,261,191,61,9,52,5.14
16386,317.2,77,224,187,34,3,76,5.52
16387,94.36,4,44,36,8,0,4,1.75
16389,1367.07,33,1241,1079,134,28,32,4.59
16392,221.19,41,203,184,18,1,41,4.91
16393,3046.21,318,1576,1362,214,0,120,6.26
16394,1555.34,83,2604,2570,34,0,61,5.5
16395,1486.9,198,1476,1333,138,5,150,6.59
16398,1705.8,82,758,590,117,51,75,5.56
16399,408.57,72,264,208,50,6,68,5.43
16400,303.93,28,172,146,23,3,28,4.29
16401,4098.32,185,3882,3818,64,0,66,5.64
16402,299.6,56,149,119,27,3,55,5.4
16403,177.5,10,114,114,0,0,10,3.27
16404,443.05,23,157,104,39,14,23,4.16
16405,167.25,5,187,170,17,0,3,0.95
16406,163.07,54,122,104,17,1,54,5.25
16407,2126.93,164,1124,947,147,30,99,6.0
16409,2028.88,230,1306,1088,196,22,145,6.45
16411,214.65,41,132,115,16,1,41,5.04
16412,151.83,25,73,48,25,0,25,4.49
16413,262.2,30,148,114,33,1,30,4.36
16414,126.25,7,27,12,4,11,5,1.92
16415,210.35,45,187,176,10,1,45,5.05
16416,1051.4,67,672,588,66,18,59,5.19
16418,675.27,88,288,207,68,13,76,5.6
16419,972.23,50,436,351,58,27,36,4.55
16422,34684.4,369,33704,28996,4708,0,68,4.92
16423,346.12,18,230,216,12,2,18,3.79
16424,133.56,5,88,84,0,4,5,1.8
16425,302.7,21,199,171,10,18,21,3.85
16426,1908.25,346,1243,1074,148,21,211,7.16
16427,241.06,9,156,138,18,0,8,2.85
16429,284.55,2,9,0,1,8,2,0.54
16430,300.85,6,103,72,31,0,6,2.43
16431,642.81,65,453,390,63,0,51,5.34
16432,287.4,8,276,260,12,4,8,2.47
16433,184.26,17,106,94,4,8,17,3.65
16434,1522.25,107,767,604,136,27,88,5.88
16438,798.35,131,463,385,73,5,74,5.66
16440,3640.67,279,2018,1440,572,6,186,6.95
16441,381.2,23,173,100,71,2,22,4.12
16442,616.79,169,446,387,49,10,161,6.78
16444,654.67,82,407,314,89,4,68,5.5
16445,230.51,62,111,76,33,2,62,5.53
16446,2.9,2,2,2,0,0,2,0.99
16447,259.01,34,223,206,11,6,34,4.64
16448,188.89,19,78,47,29,2,19,3.84
16449,707.69,40,367,298,58,11,40,4.86
16450,311.92,11,200,176,24,0,11,3.36
16451,266.97,14,120,81,39,0,14,3.54
16454,6.9,2,3,1,2,0,2,0.82
16455,1841.18,99,988,810,178,0,69,5.82
16456,2158.37,109,1148,1083,60,5,80,5.91
16457,208.36,9,140,120,20,0,9,2.91
16458,3482.74,202,2154,1993,161,0,52,5.04
16460,814.72,129,879,842,28,9,128,6.4
16461,151.42,31,49,33,9,7,31,4.43
16462,136.0,3,16,0,0,16,1,-0.0
16463,1422.4,82,1163,1029,132,2,74,5.53
16464,1314.68,219,963,828,123,12,152,6.5
16466,1603.46,137,789,551,227,11,103,6.13
16468,74.9,2,31,30,0,1,2,0.59
16469,650.43,166,273,181,81,11,148,6.71
16470,762.39,150,531,452,73,6,120,6.32
16471,223.95,13,141,118,23,0,13,3.4
16473,316.11,18,196,169,24,3,18,3.67
16474,1871.5,312,943,706,223,14,237,7.29
16475,544.3,28,319,274,44,1,23,2.63
16477,2494.46,146,1415,1119,294,2,111,6.39
16478,331.0,17,224,172,46,6,15,3.01
16479,300.83,35,102,56,41,5,35,4.78
16480,769.29,51,455,390,43,22,51,5.05
16482,220.62,18,346,328,18,0,18,3.47
16483,139.35,19,44,30,11,3,19,3.65
16484,389.3,24,199,152,46,1,24,4.2
16485,363.65,41,235,184,43,8,41,4.66
16488,498.8,29,728,698,24,6,28,2.44
16491,731.5,39,478,402,70,6,39,4.8
16493,1351.63,56,1164,1045,118,1,40,4.85
16494,826.53,47,675,647,28,0,47,5.33
16495,684.41,82,337,270,48,19,78,5.65
16496,1599.52,95,1111,1005,75,31,92,5.94
16497,2965.69,136,1396,994,335,67,128,6.42
16498,100.97,15,45,31,13,1,15,3.54
16499,365.45,19,127,60,61,6,18,3.54
16500,400.86,11,123,70,52,1,8,0.81
16503,1431.93,84,569,388,148,33,71,5.66
16504,484.38,76,524,499,25,0,76,5.84
16505,777.6,4,576,432,144,0,4,1.85
16506,90.3,3,42,30,12,0,3,1.54
16509,363.7,13,64,0,46,18,13,3.51
16510,248.1,13,92,58,27,7,13,3.33
16511,950.26,151,417,296,99,22,135,6.62
16513,874.59,35,407,260,147,0,33,4.65
16515,1627.13,108,833,634,184,15,89,6.0
16516,101.7,6,58,54,4,0,6,2.37
16517,162.7,17,96,78,17,1,17,3.83
16518,484.32,40,327,288,33,6,36,4.5
16519,215.08,13,54,34,8,12,13,3.29
16520,1046.57,156,558,447,97,14,129,6.6
16523,9418.47,290,4265,3720,269,276,151,6.28
16525,13027.45,183,7397,5646,1483,268,75,5.21
16526,290.36,15,106,60,42,4,15,3.39
16527,228.06,14,106,43,62,1,14,3.51
16528,244.41,17,171,152,14,5,17,3.32
16529,455.25,30,198,136,54,8,30,4.56
16531,1244.59,77,915,830,72,13,68,5.18
16532,6748.8,4,2016,576,1440,0,2,0.27
16533,1095.56,174,612,453,148,11,112,6.16
16535,593.75,31,356,295,43,18,31,4.21
16536,548.97,49,251,192,40,19,49,5.07
16539,1388.81,45,477,294,141,42,36,4.44
16542,119.62,5,46,12,34,0,5,2.19
16545,339.3,3,78,12,66,0,3,1.5
16546,787.15,25,549,472,73,4,25,4.15
16549,4154.64,898,2365,1885,437,43,445,8.06
16550,2298.97,251,1540,1290,216,34,162,6.72
16551,922.12,32,970,930,30,10,26,3.77
16552,379.73,17,219,168,33,18,17,3.47
16553,5719.82,84,4600,3990,588,22,62,5.36
16554,837.1,52,402,296,96,10,51,5.26
16555,285.89,17,175,142,31,2,15,3.64
16556,3313.79,207,1890,1508,284,98,144,6.1
16557,281.85,11,111,84,22,5,11,3.1
16558,8338.49,460,5377,4430,862,85,264,6.97
16560,841.41,56,500,408,74,18,52,4.72
16561,511.12,31,244,176,66,2,29,4.5
16563,1077.74,19,486,328,146,12,19,3.82
16565,173.7,3,46,0,46,0,3,1.54
16566,614.66,18,362,316,36,10,14,3.39
16567,865.6,35,996,956,36,4,34,4.54
16569,124.2,5,93,75,12,6,5,1.43
16570,3738.4,126,2112,1858,191,63,68,5.46
16571,1421.69,87,1239,1121,116,2,73,5.55
16572,1009.6,57,532,414,103,15,40,4.68
16573,663.61,42,360,275,70,15,40,4.76
16574,451.44,28,416,408,6,2,28,4.42
16581,105.84,9,134,122,12,0,9,2.67
16582,313.62,6,164,116,48,0,6,2.27
16583,233.45,14,111,60,51,0,14,3.66
16584,936.08,28,646,526,118,2,25,4.39
16586,463.95,8,95,16,67,12,8,2.87
16587,225.15,13,71,42,21,8,13,3.13
16589,459.24,33,368,312,56,0,31,4.42
16591,213.5,10,41,4,22,15,10,3.22
16592,4113.68,216,2927,2569,329,29,142,6.37
16593,330.03,26,116,82,17,17,24,4.13
16594,181.09,53,64,38,20,6,53,5.14
16595,360.16,83,335,310,23,2,83,5.85
16596,250.15,12,97,60,31,6,12,3.33
16597,90.04,7,184,176,8,0,7,1.85
16598,145.05,10,73,63,10,0,10,3.1
16600,813.52,62,1145,1099,40,6,50,4.9
16601,244.8,29,134,105,22,7,29,4.35
16602,528.08,29,336,284,51,1,29,4.24
16603,482.47,34,480,450,29,1,34,4.45
16607,3347.71,172,2859,2590,246,23,140,3.75
16609,5493.46,276,2420,1736,616,68,155,6.67
16610,75.66,6,66,60,6,0,6,2.39
16611,129.49,9,47,20,27,0,9,2.96
16612,1187.66,66,506,372,116,18,48,5.18
16613,618.59,30,293,192,97,4,30,4.67
16614,506.19,26,223,168,31,24,26,4.29
16616,500.42,33,370,330,38,2,31,3.52
16617,151.85,5,91,72,18,1,5,1.56
16618,2647.59,96,1363,1130,174,59,79,5.43
16619,226.21,14,133,114,19,0,14,3.43
16620,178.96,9,88,74,10,4,9,2.82
16621,813.48,29,302,232,31,39,22,3.21
16623,129.45,5,39,12,27,0,5,2.22
16624,810.57,47,488,392,85,11,44,4.91
16625,333.08,23,164,112,48,4,23,4.19
16626,4413.1,179,2690,2340,238,112,86,5.36
16627,322.8,20,162,128,18,16,20,3.87
16628,2188.05,117,1205,1048,129,28,79,5.64
16629,417.73,60,493,452,37,4,58,5.1
16633,2868.1,151,1137,720,361,56,114,6.32
16634,217.9,9,82,36,42,4,9,2.74
16637,1154.47,69,927,850,70,7,66,4.48
16638,1680.72,94,1255,1060,164,31,92,5.46
16639,1257.51,50,510,348,133,29,48,5.17
16641,231.1,12,256,236,18,2,12,3.01
16642,688.33,34,479,422,37,20,32,4.32
16643,487.51,27,269,206,59,4,27,4.31
16644,833.78,62,826,772,52,2,62,5.45
16647,214.06,14,146,124,18,4,12,3.04
16648,290.66,19,281,277,4,0,19,3.97
16650,518.42,24,372,344,6,22,24,3.96
16652,6773.97,118,3283,2400,747,136,74,5.73
16653,1212.66,69,733,607,109,17,67,5.45
16654,601.27,29,282,186,81,15,29,4.39
16655,3794.52,255,2367,1869,441,57,208,6.75
16656,8625.8,73,8894,8468,402,24,14,3.28
16657,933.62,186,1229,1188,38,3,158,6.73
16658,123.24,8,40,20,16,4,8,2.52
16659,39.12,2,72,72,0,0,2,0.9
16660,1267.65,16,571,292,279,0,16,3.65
16665,135.4,9,59,48,7,4,9,2.82
16666,118.98,32,233,233,0,0,32,4.7
16667,570.13,52,237,165,64,8,52,5.23
16668,306.72,20,318,294,24,0,9,2.65
16669,1374.87,153,888,745,119,24,141,6.57
16670,4095.9,252,2556,2076,428,52,179,6.63
16671,1692.27,6,875,492,383,0,3,1.28
16672,8134.94,114,2832,1488,1234,110,22,3.93
16674,319.61,93,188,156,31,1,89,5.95
16676,1592.12,89,636,444,138,54,75,5.54
16678,3109.99,163,2397,2178,207,12,92,5.99
16679,129.75,3,29,0,28,1,3,1.35
16680,183.7,10,94,90,0,4,10,2.86
16681,1770.34,44,1407,1111,290,6,18,3.42
16682,1028.0,30,1040,970,60,10,15,3.24
16684,66653.56,277,50255,43233,6388,634,119,6.0
16685,324.24,60,396,370,16,10,60,5.17
16686,3062.83,536,2030,1698,286,46,406,7.95
16688,1260.86,62,804,660,116,28,52,4.93
16689,422.6,13,330,270,54,6,12,3.06
16690,225.58,12,138,120,17,1,10,2.67
16692,1276.0,3,152,0,0,152,2,0.46
16693,482.01,59,204,124,70,10,58,5.45
16696,657.9,10,146,0,122,24,7,2.67
16697,112.75,20,27,12,8,7,20,3.99
16698,1998.0,5,840,160,680,0,4,1.87
16700,5076.55,308,4024,3615,390,19,159,6.6
16701,5398.3,144,6393,5950,404,39,99,5.54
16705,14034.99,270,5476,3037,2185,254,133,6.23
16706,531.35,122,249,204,34,11,108,5.8
16708,656.63,27,285,176,101,8,27,4.22
16709,3029.87,79,851,364,367,120,64,5.59
16710,2483.04,387,1836,1555,253,28,268,7.46
16711,1651.03,22,833,620,189,24,18,3.1
16712,3645.43,419,1749,1334,313,102,259,7.28
16713,6923.13,618,4276,3549,567,160,338,7.43
16714,1161.53,77,610,490,110,10,77,4.34
16715,301.72,19,642,642,0,0,19,4.08
16716,901.2,2,120,0,24,96,1,-0.0
16717,3858.38,198,1866,1284,529,53,176,6.9
16718,623.75,41,413,339,64,10,41,4.88
16719,1790.42,193,1204,946,214,44,107,5.98
16720,155.24,25,182,172,7,3,25,4.04
16721,292.47,37,172,137,35,0,37,4.93
16722,4730.81,225,5001,4726,275,0,96,5.88
16723,589.15,37,399,361,29,9,37,2.6
16725,781.02,140,294,168,109,17,110,6.16
16726,1382.02,157,977,841,109,27,121,6.23
16727,272.82,41,177,143,34,0,41,5.14
16728,1054.67,260,677,545,106,26,218,7.11
16729,7239.92,648,5783,5114,622,47,234,6.55
16730,743.11,79,994,933,61,0,75,5.42
16732,603.75,28,317,228,83,6,28,4.39
16734,650.51,47,346,249,85,12,44,4.94
16735,2300.56,111,1573,1297,270,6,88,5.82
16737,417.6,1,288,288,0,0,1,-0.0
16738,3.75,1,3,3,0,0,1,-0.0
16739,323.0,13,172,128,41,3,13,3.26
16742,464.9,1,1,0,0,1,1,-0.0
16743,2238.09,189,2047,1992,55,0,89,5.99
16744,1304.76,235,805,682,103,20,198,7.14
16745,7194.3,351,6735,6119,605,11,148,6.67
16746,6697.66,442,4665,4221,365,79,234,6.98
16747,836.06,42,583,499,75,9,34,4.65
16748,1515.9,69,880,860,20,0,42,5.16
16750,623.93,95,214,134,63,17,74,5.59
16751,1764.72,25,1031,803,228,0,24,3.98
16752,207.5,9,54,42,6,6,9,1.76
16753,223.92,34,189,176,10,3,34,4.46
16754,2002.4,2,4280,4280,0,0,2,0.6
16755,1496.83,164,1064,869,175,20,133,6.56
16756,239.4,13,106,60,44,2,13,3.29
16757,106.83,7,81,60,21,0,7,2.38
16758,369.34,22,203,172,26,5,22,3.78
16759,789.79,42,609,560,38,11,40,4.54
16761,316.62,13,341,337,4,0,13,3.44
16762,1501.38,63,618,442,172,4,51,5.03
16763,611.85,23,319,264,35,20,23,3.59
16764,2799.25,692,1259,809,422,28,209,7.04
16765,34.0,1,4,0,0,4,1,-0.0
16766,1145.6,34,536,384,140,12,17,3.81
16767,5580.6,220,4435,3959,444,32,148,6.58
16768,478.09,53,196,149,33,14,47,5.01
16769,380.39,33,83,20,45,18,33,4.72
16770,770.1,136,464,366,93,5,116,6.04
16771,2246.81,253,1489,1208,243,38,200,7.01
16773,171.59,23,171,151,18,2,23,4.07
16774,661.52,47,322,217,105,0,36,4.44
16775,1695.66,157,440,141,258,41,84,5.86
16776,388.28,61,262,219,42,1,61,5.37
16777,226.35,46,64,26,28,10,45,5.14
16778,245.94,16,194,174,16,4,16,3.42
16779,10629.72,330,5325,3684,1545,96,161,6.68
16780,425.19,55,271,235,33,3,51,5.05
16781,311.25,17,113,72,30,11,17,3.73
16782,2279.9,183,712,251,409,52,103,6.06
16784,107.6,3,24,0,24,0,3,1.55
16788,597.48,147,311,217,92,2,138,6.74
16789,80.8,5,32,18,14,0,5,2.24
16790,1545.62,93,898,748,146,4,88,6.17
16791,1721.78,312,763,517,217,29,218,7.03
16792,110.38,11,44,22,20,2,11,2.93
16793,243.84,16,146,116,28,2,16,3.61
16794,1222.71,274,937,848,86,3,142,6.5
16795,414.88,64,239,190,47,2,64,5.55
16796,305.62,18,186,158,28,0,18,3.96
16800,1201.49,148,540,385,125,30,148,6.69
16801,1619.73,75,499,269,166,64,72,5.7
16803,332.3,24,245,213,32,0,24,4.22
16804,536.99,60,246,180,62,4,59,5.52
16805,460.59,98,539,502,33,4,94,6.13
16806,801.49,92,378,297,65,16,68,5.51
16807,1106.59,66,777,718,41,18,56,5.12
16808,288.42,23,196,139,54,3,21,3.86
16809,914.69,147,652,644,4,4,79,5.83
16810,309.54,15,114,80,32,2,15,3.62
16811,547.07,28,477,430,45,2,26,4.18
16812,479.35,15,81,12,45,24,15,3.67
16813,1692.98,419,1525,1427,75,23,248,7.2
16814,6509.1,319,2769,2003,667,99,122,6.18
16816,417.06,28,274,232,40,2,28,4.4
16817,1604.75,86,822,622,181,19,73,5.37
16818,3349.57,188,2164,1874,274,16,172,6.84
16820,497.61,26,307,252,50,5,26,3.87
16823,358.38,34,136,54,72,10,34,4.66
16824,460.64,26,236,172,58,6,23,4.03
16825,775.18,28,566,504,34,28,27,4.12
16826,341.7,22,158,126,25,7,22,4.0
16828,128.5,8,59,48,10,1,8,2.38
16829,197.22,11,99,55,42,2,11,3.09
16830,325.91,23,264,221,43,0,23,4.17
16832,199.15,12,33,12,6,15,11,3.11
16833,1106.53,47,440,245,185,10,46,5.25
16834,413.46,24,358,344,14,0,24,4.25
16835,180.85,10,61,46,9,6,10,3.08
16836,251.87,11,165,136,29,0,11,3.27
16837,3170.98,165,1563,1174,293,96,123,6.06
16838,588.85,25,185,136,44,5,24,2.51
16839,16594.35,266,8975,7454,1161,360,114,5.92
16841,1869.82,116,2250,2134,116,0,101,6.01
16842,1264.19,63,693,574,85,34,45,4.77
16843,10196.57,378,10159,9442,698,19,226,7.09
16846,214.32,11,135,121,12,2,11,3.08
16847,193.44,12,78,42,34,2,12,3.36
16848,281.42,14,182,158,24,0,14,3.66
16849,124.57,8,33,8,21,4,8,2.75
16850,332.41,19,249,218,31,0,19,3.9
16851,342.45,20,271,240,31,0,17,3.59
16852,144.91,9,56,41,10,5,9,2.2
16855,328.4,19,164,126,34,4,19,3.76
16856,35.4,2,12,0,12,0,2,1.0
16858,375.69,10,91,24,60,7,9,3.07
16859,732.81,51,826,797,23,6,49,3.97
16861,173.76,6,140,116,24,0,6,2.37
16863,502.8,26,409,368,41,0,25,4.25
16866,207.74,11,60,26,24,10,10,2.54
16869,825.42,126,585,488,90,7,113,6.18
16871,2812.34,137,1253,777,419,57,131,6.54
16872,680.02,7,600,598,0,2,5,1.16
16873,7123.62,279,3840,2962,784,94,179,6.26
16875,2095.53,112,1069,840,181,48,93,5.75
16877,853.72,155,463,371,83,9,111,6.12
16878,13.3,3,12,11,1,0,3,1.45
16880,1519.08,170,753,588,88,77,121,5.97
16881,432.0,1,600,600,0,0,1,-0.0
16882,705.12,39,424,335,70,19,39,4.75
16883,276.73,37,104,69,29,6,33,4.5
16884,429.84,26,320,296,23,1,26,4.3
16885,471.51,87,184,117,52,15,82,5.84
16887,194.88,35,157,126,28,3,35,4.41
16889,1578.67,134,925,742,155,28,112,6.1
16891,809.7,183,283,148,119,16,166,6.89
16892,525.54,97,239,187,40,12,87,5.53
16893,145.93,44,62,43,17,2,44,5.14
16895,219.14,57,102,78,19,5,57,5.39
16897,289.78,37,73,29,29,15,37,4.89
16898,508.81,157,419,376,38,5,150,6.68
16899,1281.56,123,522,361,110,51,80,5.72
16900,887.11,79,833,751,77,5,78,5.87
16902,1706.88,43,629,453,109,67,43,4.76
16903,373.24,50,262,231,27,4,50,5.09
16904,3754.27,659,2034,1652,296,86,387,8.04
16905,3102.43,183,1408,968,368,72,117,6.1
16906,579.77,84,281,207,61,13,74,5.6
16907,981.65,140,298,123,155,20,89,6.03
16909,379.14,18,436,408,20,8,18,3.55
16910,1510.06,545,886,750,96,40,318,7.53
16912,2575.38,100,1029,681,260,88,88,5.83
16913,113.44,8,82,80,2,0,8,2.58
16914,208.46,25,121,113,5,3,25,4.16
16915,621.68,57,132,61,50,21,46,4.91
16916,576.26,133,440,368,66,6,129,6.57
16917,391.52,9,232,168,58,6,9,2.34
16918,1068.82,126,721,629,84,8,97,6.07
16919,2596.45,326,1413,1174,115,124,141,5.94
16921,169.79,50,171,153,17,1,50,5.09
16923,7247.61,607,3417,2351,954,112,313,7.17
16924,846.75,80,493,407,68,18,69,5.36
16926,230.25,14,35,6,5,24,14,3.73
16927,543.05,6,993,970,23,0,5,2.03
16928,2847.6,195,2114,2073,32,9,69,5.61
16929,1295.39,77,929,872,55,2,51,5.18
16930,380.55,53,341,288,45,8,47,4.81
16931,4604.22,877,3158,2720,402,36,448,8.13
16932,161.94,44,87,69,16,2,44,5.1
16933,563.23,43,288,197,80,11,42,4.92
16934,950.93,59,399,263,119,17,59,5.44
16936,262.68,56,173,135,37,1,56,5.47
16938,2736.38,231,2540,2236,290,14,212,7.3
16940,3049.88,303,2169,1878,278,13,226,7.25
16942,1920.59,272,811,603,163,45,159,6.66
16943,816.73,33,145,24,82,39,23,4.23
16945,4345.5,249,2725,2547,168,10,137,6.36
16947,406.48,21,312,272,36,4,21,3.86
16948,435.02,19,1614,1596,18,0,15,3.19
16949,1286.27,60,791,733,48,10,57,3.25
16950,1178.56,41,644,444,176,24,39,4.69
16951,1277.75,86,1318,1251,60,7,73,5.55
16952,167.61,16,92,80,6,6,16,3.42
16953,20.8,1,10,10,0,0,1,-0.0
16954,2085.08,54,1054,804,191,59,40,4.02
16955,518.67,25,266,242,15,9,18,3.76
16956,308.74,16,114,78,30,6,16,3.49
16957,416.64,16,172,132,36,4,15,3.33
16959,117.35,7,49,29,20,0,7,2.53
16960,507.05,101,304,247,55,2,92,6.21
16961,234.17,14,125,92,33,0,14,3.52
16963,110.55,7,35,6,29,0,7,2.76
16965,201.19,26,291,284,4,3,26,3.84
16966,2154.97,28,1981,1860,121,0,8,2.7
16967,319.02,21,333,333,0,0,21,4.23
16968,439.43,31,326,283,35,8,31,4.32
16969,635.41,41,815,772,36,7,41,4.68
16971,357.21,40,72,42,19,11,40,3.84
16976,251.52,2,88,72,0,16,2,0.43
16978,344.33,39,166,109,51,6,39,4.85
16979,1852.0,88,865,646,138,81,64,5.18
16980,1078.96,76,788,701,80,7,71,5.73
16982,384.06,22,182,130,52,0,22,4.34
16983,1931.25,140,1379,1123,236,20,112,5.86
16984,4481.35,382,2423,1994,349,80,354,7.9
16985,5464.12,120,1832,894,728,210,62,5.18
16986,1873.2,3,1040,1040,0,0,3,1.58
16987,1625.05,124,402,193,114,95,74,5.27
16988,126.12,7,43,24,13,6,7,2.34
16989,1133.25,12,1233,1197,36,0,7,1.83
16990,179.0,1,100,100,0,0,1,-0.0
16992,1614.31,93,860,632,202,26,84,5.88
16996,1456.96,37,544,272,272,0,13,3.29
16997,702.0,12,360,360,0,0,7,2.69
16998,295.0,4,76,0,76,0,1,-0.0
16999,484.82,23,294,258,34,2,21,4.07
17001,3989.57,169,2164,1819,312,33,75,5.5
17002,1493.73,49,679,520,108,51,41,4.55
17004,1412.94,43,819,791,25,3,38,4.7
17006,766.78,43,271,115,149,7,36,4.73
17007,889.93,52,597,476,105,16,50,4.96
17010,195.36,11,118,84,34,0,11,3.2
17011,270.9,15,186,178,8,0,15,3.67
17014,586.33,71,245,158,78,9,63,5.55
17015,1842.56,212,1981,1883,93,5,182,7.01
17017,8694.26,252,6673,6005,660,8,88,5.91
17018,920.1,16,176,60,62,54,15,3.71
17019,1272.61,221,827,706,106,15,166,6.76
17022,71.0,7,108,108,0,0,7,2.39
17024,95.85,3,69,69,0,0,2,0.97
17025,357.77,9,235,208,27,0,8,2.61
17026,154.83,4,97,96,0,1,4,1.06
17027,890.29,138,421,314,98,9,110,6.36
17029,716.0,2,400,400,0,0,1,-0.0
17030,146.87,11,146,135,9,2,11,2.81
17031,380.35,22,235,230,5,0,19,4.1
17033,1030.14,28,750,650,84,16,24,3.65
17034,730.52,29,409,367,33,9,27,4.21
17035,433.53,28,229,176,46,7,27,4.25
17037,1267.32,75,656,514,132,10,75,5.9
17038,112.4,22,28,14,11,3,22,4.26
17040,449.73,15,181,140,12,29,15,3.12
17041,1081.57,69,951,850,97,4,59,5.38
17042,1044.38,97,994,914,75,5,74,5.44
17043,1735.18,102,998,796,154,48,100,6.02
17044,948.48,6,504,408,96,0,6,2.36
17045,339.44,22,106,63,35,8,20,3.09
17046,642.02,22,510,498,6,6,22,3.81
17047,1100.9,65,533,402,106,25,59,5.33
17048,925.35,43,485,390,89,6,41,4.47
17049,5659.98,317,2676,2100,455,121,201,6.74
17050,3228.84,303,1614,1234,338,42,169,6.74
17051,247.14,40,184,159,24,1,40,4.97
17052,413.75,72,261,203,56,2,72,5.66
17053,498.48,13,122,18,92,12,13,3.47
17054,1356.33,83,804,674,78,52,64,4.97
17058,1179.89,62,592,471,102,19,51,5.03
17059,3095.04,508,1855,1564,246,45,292,7.53
17060,234.24,5,216,204,12,0,5,2.1
17061,5232.23,99,1526,603,767,156,57,5.15
17062,538.37,69,430,369,57,4,52,5.21
17063,1461.14,78,770,634,124,12,66,5.65
17064,859.35,60,318,180,122,16,53,5.33
17068,4552.14,296,2164,1866,265,33,116,6.26
17069,2709.7,143,1506,1204,277,25,111,6.15
17070,312.14,62,133,105,26,2,62,5.66
17071,2429.03,140,1197,930,210,57,102,5.96
17073,1446.09,171,759,584,144,31,142,6.43
17075,834.12,77,292,174,95,23,62,5.5
17076,841.08,25,295,222,50,23,17,3.28
17078,378.2,28,788,716,72,0,28,4.13
17079,118.8,2,24,0,24,0,2,1.0
17080,287.62,8,166,144,12,10,8,2.48
17081,290.16,63,78,35,35,8,55,5.33
17082,2003.85,81,1049,919,107,23,75,4.6
17083,1405.78,52,772,624,142,6,24,4.18
17084,2949.75,147,1816,1530,259,27,146,6.74
17085,1566.65,186,786,580,191,15,115,6.39
17086,2035.08,95,1858,1772,80,6,75,5.28
17088,1991.01,115,868,620,215,33,96,6.0
17090,2043.95,60,921,593,314,14,45,5.03
17091,3827.76,195,1746,1442,275,29,119,6.47
17092,1777.78,119,1131,950,179,2,99,6.14
17094,302.0,14,152,122,24,6,14,3.27
17095,1324.16,74,618,446,131,41,69,5.61
17096,1022.13,48,339,168,148,23,46,5.11
17097,954.42,210,459,343,103,13,153,6.63
17100,971.74,65,800,718,82,0,65,5.6
17101,1621.73,42,815,626,186,3,28,4.23
17102,25.5,1,2,0,0,2,1,-0.0
17105,665.78,90,693,649,33,11,80,5.69
17107,10815.43,404,4837,3581,1058,198,269,7.46
17109,885.04,114,589,502,82,5,107,6.33
17110,163.3,12,50,36,6,8,12,3.09
17111,248.61,29,302,284,17,1,29,4.46
17114,808.62,120,219,86,95,38,85,5.81
17115,837.5,39,372,290,56,26,33,4.51
17117,116.2,9,68,60,3,5,9,2.56
17118,157.02,10,154,136,18,0,10,3.04
17119,591.91,34,333,276,47,10,34,4.59
17120,307.46,18,120,88,24,8,18,3.72
17122,138.32,7,80,68,12,0,7,2.74
